shortcode,date,title,price_mxn,price_usd,is_sold,caption_preview,url
CwTj2mVOzva,2023-08-23,Gibson Slash Limited Collection Les Paul - Vermillion Burst,60999,,NO,guitarshome   136w Gibson Slash Limited Collection Les Paul - Vermillion Burst *,https://www.instagram.com/p/CwTj2mVOzva/
CwS1i9guyWN,2023-08-23,GRETSCH BRIAN SETZER SIGNATURE ’59 NASHVILLE G6120T-BSNSH,65999,,NO,guitarshome   136w GRETSCH BRIAN SETZER SIGNATURE ’59 NASHVILLE G6120T-BSNSH  **,https://www.instagram.com/p/CwS1i9guyWN/
CwRgdI_u-_j,2023-08-23,Edited,,,SI,guitarshome   Edited • 136w Gibson Les Paul Historic 1957 Custom Shop M2M R7 '57,https://www.instagram.com/p/CwRgdI_u-_j/
CwRSEBquL5C,2023-08-23,Paul Reed Smith PRS DGT Dave Grissom Trem - Antique White,71999,,NO,guitarshome   136w Paul Reed Smith PRS DGT Dave Grissom Trem - Antique White ***,https://www.instagram.com/p/CwRSEBquL5C/
CwQUWMZu5fz,2023-08-22,Gibson Les Paul Classic 2016 Limited Plain top - Honey Burst,45999,,NO,guitarshome   136w Gibson Les Paul Classic 2016 Limited Plain top - Honey Burst ,https://www.instagram.com/p/CwQUWMZu5fz/
CwOZ5KSO44B,2023-08-21,Paul Reed Smith PRS Wood Library Custom 24 Quilt 10 Top - Faded Whale Blue,91999,,NO,guitarshome   136w Paul Reed Smith PRS Wood Library Custom 24 Quilt 10 Top - Fad,https://www.instagram.com/p/CwOZ5KSO44B/
CwN16zmOnVh,2023-08-21,Gibson Les Paul Deluxe 1975 All Original in Wine Red,81999,,NO,"guitarshome   136w Gibson Les Paul Deluxe 1975 All Original in Wine Red *** $81,",https://www.instagram.com/p/CwN16zmOnVh/
CwMQsmpuzoN,2023-08-21,PRS SE Hollow-body II 2022 - Charcoal Burst,25999,,NO,"guitarshome   136w PRS SE Hollow-body II 2022 - Charcoal Burst *** $25,999 ***  ",https://www.instagram.com/p/CwMQsmpuzoN/
CwLhavzOIiF,2023-08-20,Gibson Les Paul Custom Florentine Plus 5A Custom Shop 1996 – Natural,139999,,NO,guitarshome   136w Gibson Les Paul Custom Florentine Plus 5A Custom Shop 1996 – ,https://www.instagram.com/p/CwLhavzOIiF/
CwLK80oOXhv,2023-08-20,Fender Rory Gallagher Stratocaster 1961 Custom Shop 2021 - Heavy Relic Sunburst,94999,,NO,guitarshome   136w Fender Rory Gallagher Stratocaster 1961 Custom Shop 2021 - He,https://www.instagram.com/p/CwLK80oOXhv/
CwJ44rZuM0e,2023-08-20,Fender Stratocaster Kenny Wayne Shepherd 2022 Transparent Faded Sonic Blue,48999,,NO,guitarshome   136w Fender Stratocaster Kenny Wayne Shepherd 2022 Transparent Fad,https://www.instagram.com/p/CwJ44rZuM0e/
CwIr-TAuYUd,2023-08-19,Taylor K22e LTD 12-Fret Hawaiian Koa,,5500,NO,"guitarshome   136w Taylor K22e LTD 12-Fret Hawaiian Koa (List Price $5,500dlls) ",https://www.instagram.com/p/CwIr-TAuYUd/
CwGL6ZROina,2023-08-18,PRS McCarty Limited Edition Korina - Vintage Cherry 2009,61999,,NO,guitarshome   137w PRS McCarty Limited Edition Korina - Vintage Cherry 2009 *** ,https://www.instagram.com/p/CwGL6ZROina/
CwG1JdFOJ0y,2023-08-19,Fender Stratocaster 60th Commemorative Anniversary 1954 '54 - Sunburst,35999,,NO,guitarshome   137w Fender Stratocaster 60th Commemorative Anniversary 1954 '54 -,https://www.instagram.com/p/CwG1JdFOJ0y/
CwEHzlfOExn,2023-08-17,Gretsch G6139CB WHITE FALCON,71999,,NO,"guitarshome   137w Gretsch G6139CB WHITE FALCON  *** $71,999 *** Visita WWW.GUIT",https://www.instagram.com/p/CwEHzlfOExn/
CwDc2_SuO1d,2023-08-17,PRS Singlecut 2001 Quilt Top - Black Cherry,60999,,NO,"guitarshome   137w PRS Singlecut 2001 Quilt Top - Black Cherry *** $60,999 *** V",https://www.instagram.com/p/CwDc2_SuO1d/
CwBxgbiLt57,2023-08-17,PRS Wood library McCarty 594 Quilt 10 Top - Grey Black Fade,87999,,NO,guitarshome   137w PRS Wood library McCarty 594 Quilt 10 Top - Grey Black Fade *,https://www.instagram.com/p/CwBxgbiLt57/
CwAwYHvOu5a,2023-08-16,Gibson Les Paul Historic 1958 Custom Shop ’58 R8 2018 – Vintage Cherry Sunburst,91999,,NO,guitarshome   137w Gibson Les Paul Historic 1958 Custom Shop ’58 R8 2018 – Vinta,https://www.instagram.com/p/CwAwYHvOu5a/
Cw8tsCgOQYo,2023-09-08,Gibson SG Standard '61 with Maestro Vibrola - Vintage Cherry 2022,,,NO,guitarshome   134w Gibson SG Standard '61 with Maestro Vibrola - Vintage Cherry ,https://www.instagram.com/p/Cw8tsCgOQYo/
Cw8CN62Owuh,2023-09-08,Gibson Les Paul Standard '60s 2021 - Iced Tea Burst,55999,,NO,"guitarshome   134w Gibson Les Paul Standard '60s 2021 - Iced Tea Burst *** $55,9",https://www.instagram.com/p/Cw8CN62Owuh/
Cw6VvI0OO2S,2023-09-08,Gibson Les Paul 1958 Historic R8 Custom Shop ’58 VOS – Lemon Burst 2023,,,NO,guitarshome   134w Gibson Les Paul 1958 Historic R8 Custom Shop ’58 VOS – Lemon ,https://www.instagram.com/p/Cw6VvI0OO2S/
Cw5ir5iuM-n,2023-09-07,Gibson Les Paul Standard Slash Signature Collection Appetite 2023,63999,,NO,guitarshome   134w Gibson Les Paul Standard Slash Signature Collection Appetite ,https://www.instagram.com/p/Cw5ir5iuM-n/
Cw3m-rfPN8B,2023-09-06,PRS Silver Sky John Mayer Signature – Roxy Pink with Rosewood Fingerboard 2023,53999,,NO,guitarshome   134w PRS Silver Sky John Mayer Signature – Roxy Pink with Rosewood,https://www.instagram.com/p/Cw3m-rfPN8B/
Cw24WTSuod-,2023-09-06,Prs Modern Eagle V Wood Library Brazilian Rosewood 10 Top Stained Neck 2022 - Custom Rare Color,125999,,NO,guitarshome   134w Prs Modern Eagle V Wood Library Brazilian Rosewood 10 Top Sta,https://www.instagram.com/p/Cw24WTSuod-/
Cw1dLNTOjAC,2023-09-06,PRS Wood Library 30th Anniversary Custom 24 - 10 Top Vintage Sunburst,87999,,NO,guitarshome   134w PRS Wood Library 30th Anniversary Custom 24 - 10 Top Vintage ,https://www.instagram.com/p/Cw1dLNTOjAC/
Cw0V6dMuauZ,2023-09-05,Fender Stratocaster Custom Shop 1957 Limited Edition '57 Journeyman Relic Collection - Custom Built,75999,,NO,guitarshome   134w Fender Stratocaster Custom Shop 1957 Limited Edition '57 Jour,https://www.instagram.com/p/Cw0V6dMuauZ/
Cw-wJCTO5ca,2023-09-09,PRS 408 2012 - Trampas Green,61999,,NO,"guitarshome   133w PRS 408 2012 - Trampas Green *** $61,999 *** Visita WWW.GUITA",https://www.instagram.com/p/Cw-wJCTO5ca/
Cvz_RdOOwti,2023-08-11,Gibson Les Paul Jr - Cherry,22999,,NO,"guitarshome   138w Gibson Les Paul Jr - Cherry *** $22,999 *** Visita WWW.GUITAR",https://www.instagram.com/p/Cvz_RdOOwti/
CvxdRz0uH55,2023-08-10,Suhr Mateus Asato Signature Classic Antique- Shell Pink 2022,73999,,NO,guitarshome   138w Suhr Mateus Asato Signature Classic Antique- Shell Pink 2022 ,https://www.instagram.com/p/CvxdRz0uH55/
Cvx2UdMuq1l,2023-08-10,Taylor 614ce Grand Auditorium - Natural – - Ebony Fretboard and Figured Maple back & sides,59999,,NO,guitarshome   138w Taylor 614ce Grand Auditorium - Natural   - Ebony Fretboard a,https://www.instagram.com/p/Cvx2UdMuq1l/
CvvjrmUunNt,2023-08-09,Gibson Les Paul Standard Slash Signature Collection Appetite,63999,,NO,guitarshome   138w Gibson Les Paul Standard Slash Signature Collection Appetite ,https://www.instagram.com/p/CvvjrmUunNt/
CvuzjrWOVBk,2023-08-09,Martin BC-16E Bass Rosewood Back and Sides 2021 - Natural,41999,,NO,guitarshome   138w Martin BC-16E Bass Rosewood Back and Sides 2021 - Natural ***,https://www.instagram.com/p/CvuzjrWOVBk/
CvsOkp6uQpy,2023-08-08,Gibson Explorer Reverse Limited Rare Guitar of the Month 2008 - Antique Walnut,65999,,NO,guitarshome   138w Gibson Explorer Reverse Limited Rare Guitar of the Month 2008,https://www.instagram.com/p/CvsOkp6uQpy/
Cvs-BBkO0b3,2023-08-08,Taylor 520e Limited Edition Tropical Mahogany - Shaded Edge Burst,,,NO,guitarshome   138w Taylor 520e Limited Edition Tropical Mahogany - Shaded Edge B,https://www.instagram.com/p/Cvs-BBkO0b3/
CvqUv7-ukd0,2023-08-07,Paul Reed Smith PRS Wood Library Paul's Guitar Quilt Top Special Edition - Mccarty Sunburst,91999,,NO,guitarshome   138w Paul Reed Smith PRS Wood Library Paul's Guitar Quilt Top Spec,https://www.instagram.com/p/CvqUv7-ukd0/
CvppuIeutaQ,2023-08-07,Taylor 714ce - Western Sunburst,57999,,NO,"guitarshome   138w Taylor 714ce - Western Sunburst *** $57,999 *** Visita WWW.GU",https://www.instagram.com/p/CvppuIeutaQ/
Cvntz8eu4Xx,2023-08-06,Paul Reed Smith PRS Wood library Custom 22 Quilt 10 Top - Obsidian,,,NO,guitarshome   138w Paul Reed Smith PRS Wood library Custom 22 Quilt 10 Top - Obs,https://www.instagram.com/p/Cvntz8eu4Xx/
CvnLIqmOV-9,2023-08-06,Taylor Builder's Edition 517e Grand Pacific V-Class Left Handed 2019 - Wild Honey Burst,59999,,NO,guitarshome   138w Taylor Builder's Edition 517e Grand Pacific V-Class Left Hand,https://www.instagram.com/p/CvnLIqmOV-9/
CvkhCJ1OkVQ,2023-08-05,Paul Reed Smith PRS Wood Library P245 Limited Piezo 10 Top - Honey,85999,,NO,guitarshome   138w Paul Reed Smith PRS Wood Library P245 Limited Piezo 10 Top - ,https://www.instagram.com/p/CvkhCJ1OkVQ/
CvizAk1uUl_,2023-08-05,Taylor 610e Dreadnought – - Awesome Brown Sugar Maple Flamed Back & Sides,59999,,NO,guitarshome   139w Taylor 610e Dreadnought - Awesome Brown Sugar Maple Flamed Ba,https://www.instagram.com/p/CvizAk1uUl_/
CviDZwuu8eE,2023-08-04,PRS Wood Library 30th Anniversary Custom 24 - 10 Top Vintage Sunburst,87999,,NO,guitarshome   139w PRS Wood Library 30th Anniversary Custom 24 - 10 Top Vintage ,https://www.instagram.com/p/CviDZwuu8eE/
CvglOMquhzV,2023-08-04,PRS 408 2012 - Trampas Green,61999,,NO,"guitarshome   139w PRS 408 2012 - Trampas Green  *** $61,999 ***  Visita WWW.GUI",https://www.instagram.com/p/CvglOMquhzV/
CvfWV5fLAM7,2023-08-03,Gibson SG Standard '61 with Maestro Vibrola - Vintage Cherry 2022,,,NO,guitarshome   139w Gibson SG Standard '61 with Maestro Vibrola - Vintage Cherry ,https://www.instagram.com/p/CvfWV5fLAM7/
Cvdj-cxuaTa,2023-08-03,"Gibson Les Paul Historic 1958 Custom Shop R8 '58 2019 - Sweet Cherry Aged ""Lucy""",110999,,NO,guitarshome   139w Gibson Les Paul Historic 1958 Custom Shop R8 '58 2019 - Sweet,https://www.instagram.com/p/Cvdj-cxuaTa/
CvcxsoiOWNy,2023-08-02,Gibson Historic 1957 Custom Shop R7 Les Paul Goldtop Reissue '57 Murphy Lab Ultra Light Aged 2023 - Double Gold,110999,,NO,guitarshome   139w Gibson Historic 1957 Custom Shop R7 Les Paul Goldtop Reissue ,https://www.instagram.com/p/CvcxsoiOWNy/
Cva_J_gu117,2023-08-02,Edited,55999,,NO,guitarshome   Edited • 139w Gibson Les Paul Standard '60s 2021 - Iced Tea Burst ,https://www.instagram.com/p/Cva_J_gu117/
CvaTC36OrRf,2023-08-01,Gibson Les Paul Custom Limited Edition Custom Shop Ebony Fingerboard - Ebony VOS,100999,,NO,guitarshome   139w Gibson Les Paul Custom Limited Edition Custom Shop Ebony Fing,https://www.instagram.com/p/CvaTC36OrRf/
CvY8iHPOkSP,2023-08-01,PRS MODERN EAGLE V WOOD LIBRARY BRAZILIAN ROSEWOOD 10 TOP STAINED MAPLE NECK 2022 - CUSTOM RARE COLOR,125999,,NO,guitarshome   139w PRS MODERN EAGLE V WOOD LIBRARY BRAZILIAN ROSEWOOD 10 TOP STA,https://www.instagram.com/p/CvY8iHPOkSP/
CvX30obLxbk,2023-07-31,Edited,,,SI,"guitarshome   Edited • 139w The Iconic Gibson EDS-1275 ""Doubleneck  *** SOLD ***",https://www.instagram.com/p/CvX30obLxbk/
CvWYgxkOU9f,2023-07-31,Gibson Les Paul Standard '50s - Goldtop 2019,51999,,NO,"guitarshome   139w Gibson Les Paul Standard '50s - Goldtop 2019 *** $51,999 *** ",https://www.instagram.com/p/CvWYgxkOU9f/
CvSj9rDOXsO,2023-07-29,Gibson Les Paul Historic 1958 Custom Shop ’58 R8 2021 – Iced Tea Burst VOS,91999,,NO,guitarshome   139w Gibson Les Paul Historic 1958 Custom Shop ’58 R8 2021 – Iced ,https://www.instagram.com/p/CvSj9rDOXsO/
CvQR7lnO_FR,2023-07-28,Gibson Les Paul Historic 1959 Custom Shop Limited Edition ’59 Hand Picked 5A R9 2023 - Kentucky Bourbon Fade,140999,,NO,guitarshome   140w Gibson Les Paul Historic 1959 Custom Shop Limited Edition ’59,https://www.instagram.com/p/CvQR7lnO_FR/
CvQ7UVlOh4Z,2023-07-29,Gibson Les Paul Historic 1958 Custom Shop ’58 R8 2020 – Limited Believer Burst VOS,91999,,NO,guitarshome   140w Gibson Les Paul Historic 1958 Custom Shop ’58 R8 2020 – Limit,https://www.instagram.com/p/CvQ7UVlOh4Z/
CvODjCjOahj,2023-07-27,Gibson Les Paul Standard '60s 2022 Limited Edition - Honey Lemon Burst,58999,,NO,guitarshome   140w Gibson Les Paul Standard '60s 2022 Limited Edition - Honey Le,https://www.instagram.com/p/CvODjCjOahj/
CvNXZZiuw6L,2023-07-27,Gibson Les Paul Historic 1960 Custom Shop 60th Anniversary R0 '60 - V1 Deep Cherry Sunburst,122999,,NO,guitarshome   140w Gibson Les Paul Historic 1960 Custom Shop 60th Anniversary R0,https://www.instagram.com/p/CvNXZZiuw6L/
CvLdnSRukrj,2023-07-26,PRS CE-24 Semi-Hollow Special Order 2022 Made in Usa - Custom Demon Red,50999,,NO,guitarshome   140w PRS CE-24 Semi-Hollow Special Order 2022 Made in Usa - Custom,https://www.instagram.com/p/CvLdnSRukrj/
CvLHfSHOaaa,2023-07-26,Gibson Custom Shop 60th Anniversary 1961 SG Les Paul Standard Sideways Vibrola - VOS Cherry Red,91999,,NO,guitarshome   140w Gibson Custom Shop 60th Anniversary 1961 SG Les Paul Standard,https://www.instagram.com/p/CvLHfSHOaaa/
CvIO2KdOQZ0,2023-07-25,Gibson Les Paul Historic 1957 Custom Shop ’57 R7 2009 - Goldtop,81999,,NO,guitarshome   140w Gibson Les Paul Historic 1957 Custom Shop ’57 R7 2009 - Goldt,https://www.instagram.com/p/CvIO2KdOQZ0/
